tax_id	species	genus	family	order	class	phylum	superkingdom	F153_concat_SUP_FilteredReads	F155_concat_SUP_FilteredReads	F157_concat_SUP_FilteredReads	F159_concat_SUP_FilteredReads	F161_concat_SUP_FilteredReads	F151_concat_SUP_FilteredReads	F149_concat_SUP_FilteredReads	F147_concat_SUP_FilteredReads	F145_concat_SUP_FilteredReads	F143_concat_SUP_FilteredReads	F141_concat_SUP_FilteredReads	F137_concat_SUP_FilteredReads	F136_concat_SUP_FilteredReads	F138_concat_SUP_FilteredReads	F140_concat_SUP_FilteredReads	F142_concat_SUP_FilteredReads	F144_concat_SUP_FilteredReads	F146_concat_SUP_FilteredReads	F148_concat_SUP_FilteredReads	F150_concat_SUP_FilteredReads	F152_concat_SUP_FilteredReads	F154_concat_SUP_FilteredReads	F156_concat_SUP_FilteredReads	F158_concat_SUP_FilteredReads	F160_concat_SUP_FilteredReads	F162_concat_SUP_FilteredReads	F164_concat_SUP_FilteredReads	F166_concat_SUP_FilteredReads	F168_concat_SUP_FilteredReads	F170_concat_SUP_FilteredReads	F139_concat_SUP_FilteredReads	F135_concat_SUP_FilteredReads	F165_concat_SUP_FilteredReads	F167_concat_SUP_FilteredReads	F171_concat_SUP_FilteredReads	F169_concat_SUP_FilteredReads	F172_concat_SUP_FilteredReads	F173_concat_SUP_FilteredReads	F174_concat_SUP_FilteredReads	F118_concat_SUP_FilteredReads
137778	Helicobacter aurati	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	2388.3519693138	23.08271455924246	135.34994123910477	11457.52571958356		6911.148044624411	682.2664539249288	201.7278360584121	307.97748350812526	875.9650396995459	812.9653456901781	151.62115463324028	1570.1104552069164	2505.672813346322	2994.6421356956844	173.13599763148895	119.14305265227743	274.43737743207646	49.34260730234494	94.6914096573494	664.1052961855685		18.55396980961192	527.9588767272331	1114.6293181437225	602.1743753264632	1141.996144362912	11.394185277586304		392.7410181230969	259.5327803596422	307.5831328522337	44.25179916340469	282.69515066280206	20.030372586805143	514.9539121329839	79.98605165766553	73.38604883227687	108.94201097165517	136.01223760244136
1379	Gemella haemolysans	Gemella		Bacillales	Bacilli	Firmicutes	Bacteria																													19.603023456479985						35.346471611497606					
1392	Bacillus anthracis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	16.660632583490862										45.80089822077149	25.62175452973661			18.18471285952452	31.882236546499936				31.459818970183644							41.05633880738408									11.025679171891392	35.09359509736836			20.83185101887509
1396	Bacillus cereus	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	13.246462982901912		27.572997126598075																																					25.95361575706604
1397	Bacillus circulans	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria								33.7489278585689																																
1399115	Exiguobacterium sp. MH3	Exiguobacterium		Bacillales	Bacilli	Firmicutes	Bacteria			41.690898377924135					99.72745184884778								195.54708272868228																				30.059672997615905				
1400053	Bacteroidales bacterium CF			Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			43.838110198666016			856.644495731365	308.54582497723464	140.8926372214398	780.4204710597701		269.3942706385665	134.26304603790942	1545.1816993919706		1293.064177318494	1142.970688214003	503.3396711147732	27.369906181345463	4618.630741297524		15.024074867838264	208.11741860547167		4185.600407832701	273.18198520584343	1450.082948290673	2581.355621776861		130.05804708293806		2300.7344552576246	230.90325358683245	3051.287180821688		25.185070847624385					67.43716462323337
1403274	Beijerinckia doebereinerae	Beijerinckia	Beijerinckiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria			35.15036808211434					30.15343142910078																																
1404	Bacillus megaterium	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																56.72263622296173																								
1405	Bacillus mycoides	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	29.224360276876137							67.32174049447936																14.03088960846604									19.04472309386436			417.7841741147034	156.35771728866908		19.82178126167525	
140626	Lachnobacterium bovis	Lachnobacterium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria								10.616975927209422																				11.754194576432996												17.395336971883985
1407	Peribacillus psychrosaccharolyticus	Peribacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria								38.18248382141008																																
1411144	Bacteroides caecigallinarum	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			20.656239524866					21.626662404759323		27.894115163010916																					33.850319186980734									
1414720	Clostridium saudiense	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																		784.9978253458031	187.7134665350845		27.804646876682817		113.7457079295921					180.51245126364944												
1416614	Gloeobacter kilaueensis	Gloeobacter	Gloeobacteraceae	Gloeobacterales	Gloeobacteria	Cyanobacteria	Bacteria			10.945125251440494																11.859575942852269				14.026152010009673								14.41256806967432									
1417852	Flintibacter butyricus	Flintibacter		Clostridiales	Clostridia	Firmicutes	Bacteria																																								16.840969952242972
1421	Lysinibacillus sphaericus	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	37.04271406823314						71.34993859817195	50.42480199214326														20.04724522490424			95.4128257153356								12.260032806129242		142.27183856943347					
1424294	Geosporobacter ferrireducens	Geosporobacter	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria						49.38697098828635							33.553130036896086	27.672110950828365	46.37084391053103	75.5162652924656		164.92236034932262						144.9452108261143	36.82957794801819		28.07569732267515	83.11816053249804					83.10654925086963	49.05124292907495		40.45654364627108		44.61861437174117		
1428	Bacillus thuringiensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria	42.8720344199429		18.57604220611348				38.54152740780577																																21.196459582626424	
142864	Cylindrospermum stagnale	Cylindrospermum	Nostocaceae	Nostocales		Cyanobacteria	Bacteria																									27.45414775197503								22.458170534133277							
1432052	Eisenbergiella tayi	Eisenbergiella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	367.5460000418439	286.7145192576688	159.94882948706217	1084.9664733986326	422.9452649908615	318.00236891351807	92.6686499401266	56.3607263639452	132.8983199712497	212.61390923652348	131.54092091354525	99.60836567025156	157.95358944526583	449.7841838646896	278.6244593252035	44.20272241897835	202.15680987929588	88.79853789731793	257.0173795827126	181.98969122742676	108.56505667971967	70.59586340001086	51.85070821226312	216.63470773591885	235.46002879229545	213.09251717984043	150.0580570396765	296.91618660975206	343.0716168008441		154.237222443512	35.7014580530822	208.9697793119045	50.66265648561247	120.48220488491712	193.92541398532063	248.4425957835165	405.2956485761546	242.3902550935748	172.73972152251494
1433126	Mucinivorans hirudinis	Mucinivorans	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			33.16991490269945					28.946907355010957	13.300219115965522						29.98915739069513			465.8350753052918				37.68553284899209																		
143393	[Eubacterium] sulci		Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria																																	20.68811890188848							
1434700	Moheibacter sediminis	Moheibacter	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria																									21.09125621075839															
1434707	Taibaiella chishuiensis	Taibaiella	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria																									14.060837473838928															
1443941	Acinetobacter gandensis	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria															12.145895301306544																									
1461337	Aestuariispira insulae	Aestuariispira	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria			23.63774725490982						13.152621665520426												13.192834117500595																			
1462571	Bacteroides gallinaceum	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			11.443845177227908					29.89235683170109																									14.36165318703489							
1462919	Mobilitalea sibirica	Mobilitalea	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	11.208638659380997	22.025627888655823	13.494010068064002			23.459242185119365			37.90644648154173	20.024468652990688		14.405636180126931		14.958875337213833	30.905607851729076		21.17420322866788		41.42262753430101	12.169513229534834				44.47267749452635	13.074590541955692	38.74626571411195			60.38470000315641		17.75812126233351		13.960699228635608			21.295728523901303			25.602330046566863	60.70645525270314
1467	Bacillus lentus	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria							18.02416797833591																	14.03088960846604																
1469948	Kineothrix alysoides	Kineothrix	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1653.9346831603657	1082.6714114321048	1290.1928055292574	2396.049837845775	961.434615290824	4364.031873478211	1598.8331906203946	650.7415498343211	1568.8495886076798	1681.4165741705544	4753.262696083087	2230.141791581299	1084.5595951032967	4719.834307764416	2310.539441493242	644.2602969508521	768.8069624957387	1599.3743423872331	1072.6636199656764	1852.3609836117191	698.254655795105	1130.1929302361916	1211.733047351647	1638.1327629333507	3621.464075542082	2514.0297653151065	3393.047025785555	968.4801405635446	1672.290495272921	190.0597164101858	1599.9879055022348	1350.3474990859218	4089.466632411604	543.6186694340427	644.2884614944618	3409.468532058728	4061.304899649365	1130.207474621366	2049.414997307188	1613.0159837293577
1470347	Alistipes ihumii	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			708.7798445378208				18.693989677138244	505.720443120141							15.195201041741573			131.4093730967372				14.50241175601143														106.25101395527156				
1476	Sporosarcina psychrophila	Sporosarcina	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																								33.1538505167525																
1476464	Pedobacter xixiisoli	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria								15.775458243387792										19.374828766964537																						
147709	Carnobacterium inhibens	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria								36.254320659568165	24.131834109382048		12.017588281277758					10.028648211446566																								
1478	Peribacillus simplex	Peribacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria								25.75305451379871								87.24923943955957																								
1482730	Alkaliphilus hydrothermalis	Alkaliphilus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria						44.54706191707465		38.19229588198168					36.308898282426895			23.55478921730713		33.13003207567925							77.276324000175		40.46027869512749	19.411079197130096			36.09785004928308		157.09411090475777			18.096406577553488				31.04387511112374
1484158	Pantoea sp. PSNIH1	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria								122.99675642551652																																
1491	Clostridium botulinum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			19.770358321387832																						14.941127839315152						17.750078184250718		76.88413151091605							21.983211511972293
1494959	Pseudogracilibacillus auburnensis	Pseudogracilibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																									25.976018857704556															
1496	Clostridioides difficile	Clostridioides	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			77.36051603029172	39.76392533932716		22.92239568760935		45.97725326889899			80.23349779646941	26.50150074712999	50.44262933035393			60.97032953968157		43.82975952149823	39.197308398707165			20.989074102992014	32.253657085989204	71.2856512432627	28.55552245305289	59.19838595031244	72.38847969305382	28.756417377050298			24.59997410512545	21.836837255852167	199.0394055255569			28.795645234435064		14.21380882137776		
1501239	Peribacillus huizhouensis	Peribacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria								18.09232688412244																																
1502	Clostridium perfringens	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																		35.7202661948232	913.8225398484698														19.15825061539395							
1505	Paeniclostridium sordellii	Paeniclostridium	Peptostreptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria			17.59547430839859					19.015274486857177			40.479199853961504							18.283199780069616	113.98530760559204								17.908370202230312	110.66666789109505				14.768463781698369	45.5532068837829							
1509244	Candidatus Nucleicultrix amoebiphila	Candidatus Nucleicultrix	Caedimonadaceae	Holosporales	Alphaproteobacteria	Proteobacteria	Bacteria						18.097358619418998					20.847954668882124			66.1728877731434										25.219373220152693	31.60802721133048	25.050068883943236	13.04375857703547													
1512	[Clostridium] symbiosum	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria				11.121852009899277										11.69322018435083						39.09761620658252													25.56589030379228							
1515	Hungateiclostridium thermocellum	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	34.5775688615966		43.88293891014641			13.75753230797873		29.830493069600102			43.73196563624378		38.98946279523027	99.57276301735958		30.909525153917546		18.779438873781288	20.89531464463221	46.83370763102864		14.060470082441643	26.27941583141358	22.993521563573346	17.659745764759652	11.73860757605526	78.80027419143099	21.207545417042358	16.03416661518323		28.68832956455428		21.160690507866725							14.196036152953042
151781	Lactobacillus intestinalis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	78716.36050326971	122581.3653790006	42488.842363797005	47701.15084307453	22410.25522352937	20282.57152776102	49845.25893429328	1012.3832672468844	78223.51190900139	91805.60990964508	145.25003810426145		35849.6852116184	60625.57462339351	73993.59237760465	12902.064847318105	38842.45469941125	18575.200607286024	69739.28551504077	18474.640904423904	105345.30124464948	62833.5984741226	48141.89177481642	78261.41811684455	4827.8952189056445	3922.7195542971353	6113.882847318268	32642.274982710333	153896.86073935064	16500.617894774463	2103.402137196681	8815.246577582711	407.3823732057527	113279.14158762478	86192.16140505309	62538.72751001736	35.08397610989905	59395.25984178721	96004.5827191596	45559.93449885803
1520	Clostridium beijerinckii	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria											16.289694860110533																	36.7510391083709									13.036446557636443			
1521	Ruminiclostridium cellulolyticum	Ruminiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	47.49586501316045		59.48081660253788					51.16843182642967	28.356488748497423		30.924725315126675	16.449631330251957	49.80759621113771			46.5599238267884		21.608225034725063	11.37885036698039	17.899543426481216		10.64031191679073		19.552844078377728		50.84573854704112	31.87439047797937	16.489299357075296			40.654008617439295		49.085043400496126			20.26200712447306				
152268	Metabacillus litoralis	Metabacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria								59.29361038128741																																
152490	Helicobacter marmotae	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria				20.914922724724704		14.289012274700944																																		
1526927	Planococcus sp. PAMC 21323	Planococcus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria							23.36675029937584																																	
1527	Anaerocolumna aminovalerica	Anaerocolumna	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria								12.338832898620424							33.39189030841361							19.04082781163437			12.378514210017924			33.98970714035316												21.266403330204035
1528098	Rickettsiales bacterium Ac37b			Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria																				15.155604711357997																				
1531	Enterocloster clostridioformis	Enterocloster	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		14.943423638400702																			28.93321289241985								11.161768170895188					23.381297952974556						
1532	Blautia coccoides	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	36.65955960902029	20.244621678508874	43.60238287192264	13.465371921400706	23.099807439336445	87.52877494169769		33.470787063684185	47.75748060645827	102.19237129452728	311.33143448321374		47.36162257854621	123.32498292357975	250.8496366322076	89.4634978784713		33.27716908146893	60.6158849642616	98.4982109169278	35.18101623079546	61.90507362633374	19.909411062111104	30.607123535900595	115.5020715541175	125.35111915186032	146.50379575989183	27.725929885925616		17.65766713393775	56.72197328083783	25.74695544011707	93.5005084394326	47.86015852983722		128.84036150555062	19.193658916096105	31.92406662325536	19.739733236305295	151.18412101588086
